"createdAt","objectId","updatedAt","keel","nimetus","published","eluarisyndmus","identifikaator","kirjeldus","tegevusvaldkond","teenusetyyp","ministeerium","allasutus","osakondyksus","omanikunimi","omanikuamet","omanikutelefon","omanikuemail","konfinfo","eeltingimus"
"20-01-2016","887fd596-299a-4b4d-ab35-2c2dda90d697","20-01-2016","et","Elektrituruseaduse tegevuslubade taotlemine","1","","KA-002","Elektrituruseaduse tegevuslubade taotlemine","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","46f709d6-91a2-4d19-b6cc-a07e4c2ac287","20-01-2016","et","Gaasiettevõtja tegevusloa taotlemine","1","","KA-003","Soojaettevõtja tegevuslubade taotlemine","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","3cc4831b-3a00-4e9c-bb32-c54cfacac665","20-01-2016","et","Soojusettevõtja tegevuslubade taotlemine","1","","KA-004","Soojusettevõtja tegevusloa taotlemine","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","2642b53d-197f-4bac-adbc-2ba9c4f29029","20-01-2016","et","Postiteenuse tegevusloa taotlemine","1","","KA-005","Postiteenuse tegevusloa taotlemine","Side ja meedia","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","4ebd9d06-8d16-46fb-b433-142b39532725","20-01-2016","et","Vee hinna kooskõlastamine","1","","KA-006","-","Eluase","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","6be1ccb8-a203-41ed-9849-02df7e5a43d1","20-01-2016","et","Soojuse hinna kooskõlastamine","1","","KA-007","-","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","2bcb80cf-d3e4-4d9e-a840-55549e71217d","20-01-2016","et","Elektri hinna kooskõlastamine","1","","KA-008","-","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","779d484c-8ec8-477a-9403-12f789760d94","20-01-2016","et","Maagaasi hinna kooskõlastamine","1","","KA-009","-","Energeetika","Liitumine / Registreerumine","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","bcd607e6-be14-4df3-ac58-3b5b4f185dd9","20-01-2016","et","Turuanalüüside küsimustikud","1","","KA-010","-","Energeetika","Küsimustik","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","86ed7e36-4c28-4596-abb4-414f776e2ca9","20-01-2016","et","Teabenõue Konkurentsiametile","1","","KA-011","Esita teabenõue Konkurentsiametile","Energeetika","Teabenõue/Märgukiri/Vaie","Justiitsministeeriumi haldusala","Konkurentsiamet","","","","","","0",""
"20-01-2016","61189b1d-c70f-4482-ab61-65161143644e","20-01-2016","et","Ettepanek, kaebus Lennuametile","1","","LA-001","Ootame ettepanekuid, kaebusi Lennuameti poolt osutatavate teenuste, infovahetuse, vahetu suhtlemise või personali kompetentsi osas.","Lennundus","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","3b57b6f4-201a-4e31-9c13-8f4f900ff972","20-01-2016","et","Teabenõude esitamine Lennuametile","1","","LA-003","Teabenõudega saab Lennuametilt küsida teavet, mis on juba olemas ehk dokumente, mis on koostanud Lennuameti töö käigus.","Lennundus","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","c246229e-3734-48e0-b70c-423be068f709","20-01-2016","et","Hinnang Lennuameti järelevalvele","1","","LA-004","Hinda Lennuameti järelevalvet.","Lennundus","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","10aa876c-a96b-4b8e-912d-55c9c6c5783b","20-01-2016","et","Tagasiside Lennuametile","1","","LA-005","Tagasiside Lennuameti tegevusele. ","Lennundus","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","02ffbd53-1dee-4c4e-ac51-08eb711915cf","20-01-2016","et","Nõustamine ja vastuvõtt Lennuametis","1","","LA-006","Nõustamine ja vastuvõtt Lennuametis","Lennundus","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","62d1c02e-bbb6-4cdd-a20f-ccd6693d0522","20-01-2016","et","Lennuohutuse järelevalve süsteem","1","Sertifikaadi või loa taotlemine","LA-007","Lennuohutuse järelevalve infosüsteem LOIS võimaldab lennundusettevõtjatel ja eraisikutel mugavalt ning kiirelt esitada Lennuametile elektroonselt taotlusi neile vajalike tegevuslubade ja -sertifikaatide saamiseks. ","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuamet koostöös MKM-i IT osakonnaga","","","","","0",""
"20-01-2016","c8278109-b73a-42df-96e7-e11b1718880d","20-01-2016","et","Lennumeeskonna liikmete lubade taotlemine","1","","LA-008","Lennumeeskonna liikmete lubade taotlemine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","f5d2bb64-bf36-44d2-a47a-949263d1d114","20-01-2016","et","Lennundustehnilise töötaja loa taotlemine","1","","LA-009","Lennundustehnilise töötaja loa menetlemine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennundustehnika osakond","","","","","0",""
"20-01-2016","87e1d43b-9b66-45f7-8f4c-96dd8bce9f00","20-01-2016","et","Kontrollpiloodi tunnistuste ja lubade taotlemine","1","","LA-010","Kontrollpiloodi tunnistuste ja lubade taotlemine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","355768b2-bc14-4da1-a9c3-f54aac764673","20-01-2016","et","Lennujuhi loa taotlemine","1","","LA-011","Lennujuhtidele, lennujuhi õpilastele ja lennuinformaatoritele väljastatakse lennunduslube vastavalt Komisjoni määruse nr 805/201117 ja majandus- ja kommunikatsiooniministri 22.08.2005 määruse nr","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduse ja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500 ","ecaa@ecaa.ee","1","Kehtiv tervisetõend.
"
"20-01-2016","2e9734e5-d6df-4c90-b04f-639d89e66f51","20-01-2016","et","Tervisekontrolli taotluste esitamine","1","","LA-012","Tervisekontrolli taotluste esitamine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","07376345-d660-493f-8222-d57f8bb4e075","20-01-2016","et","Lennunduskoolituste taotluste esitamine","1","","LA-013","Lennunduskoolituste taotluste esitamine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","1f4341cc-9708-4b2b-b7f8-04cde6984182","20-01-2016","et","Lennundustehnika taotluste esitamine","1","","LA-014","Lennundustehnika taotluste menetlemine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennundustehnika osakond","","","","","0",""
"20-01-2016","4ab0ecb5-a99a-4a96-bc14-939e35d3a0f4","20-01-2016","et","Aeronavigatsiooniteenuse osutaja sertifikaadi taotluse esitamine","1","","LA-015","Vastavalt Euroopa Parlamendi ja Nõukogu määrusele (EÜ) nr 550/2004  peavad kõik  aeronavigatsiooniteenuse osutajad olema sertifitseeritud.","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduse ja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500 ","ecaa@ecaa.ee","1",""
"20-01-2016","ac572b9e-6a22-4b01-90de-19c89a5d32d8","20-01-2016","et","Lennujuhtimis- ja raadionavigatsiooniseadmete sertifitseermise taotluse esitamine","1","","LA-016","Sertifitseerimisele kuuluvad kõik lennunduses kasutatavad maapealsed side-, navigatsiooni-, seire-, lennujuhtimis-, meteo- ja salvestusseadmed. ","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduseja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500","ecaa@ecaa.ee","0","Selle olemasolul kehtiv Tehnilise Järelevalve Ameti poolt välja antud sagedusluba (millel sagedusluba on kohustuslik)."
"20-01-2016","24f59e3c-336d-4bf9-a53a-37b705eb12bf","20-01-2016","et","Lennuvälja või kopteriväljaku sertifikaadi taotluse esitamine","1","","LA-017","Sertifitseerimisele kuuluvad lennuväljad ja kopteriväljakud, mis on avatud rahvusvaheliseks lennuliikluseks ning mida kasutatakse ärilises lennutegevuses, üldlennunduses ning koolitus-, katse- ja kontroll-lendudeks.","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduse ja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500  ","ecaa@ecaa.ee","0",""
"20-01-2016","980339eb-ba66-4367-b771-c0ae8616b115","20-01-2016","et","Kõrgehitiste ja rajatiste kooskõlastamine","1","","LA-019","Kõrgehitiste ja rajatiste kooskõlastamine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduse ja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500 ","ecaa@ecaa.ee","0",""
"20-01-2016","d44f5b2f-b4c9-41c5-abc2-f70241680b69","20-01-2016","et","Funktsionaalsetesse süsteemidesse tehtavatest muudatustest teatamine","1","","LA-020","Aeronavigatsiooniteenuse osutajad, lennuliiklusvoo juhtimise ja õhuruumi korraldamise eest vastutavad organisatsioonid peavad Lennuametit teavitama kõikidest kavandatud, ohutusega seotud muudatustest oma funktsionaalsetes süsteemides.","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","Lennuliiklusteeninduse ja lennuväljade osakond","Lennuliiklusteeninduse ja lennuväljade osakond","","+372 610 3500","ecaa@ecaa.ee","0",""
"20-01-2016","fe6e1966-56d3-4c72-8eb4-4bba519ae78f","20-01-2016","et","Lennuettevõtja sertifikaadi taotlemine","1","","LA-022","Lennuettevõtja sertifikaadi taotlemine","Lennundus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Lennuamet","","","","","","0",""
"20-01-2016","f19aa93d-8a4a-40ee-b33b-0b3fd369dc4f","20-01-2016","et"," Vastavushindamisasutusena tegutsemise loa väljastamine","1","","MKM-001","-","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","","","","","","0",""
"20-01-2016","cf84c886-cbdb-44d8-8f7b-e62b3a6459ff","20-01-2016","et","Ehitisregistris registreeritud vallasvara","1","","MKM-049","Ehitisregistri veebilehel saab iga inimene kontrollida oma ehitiste registris olemist.","Eluase","Kinnitus / tõend","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","","","","","","0",""
"20-01-2016","a3103c06-5f27-45be-b254-f0123ef163b5","20-01-2016","et","Kinnistul paiknevad Ehitisregistris registreeritud ehitised","1","","MKM-046","Ehitisregistri veebilehel saab igaüks kontrollida, kas tema kinnistul paiknevad ehitised on registrisse kantud. ","Eluase","Kinnitus / tõend","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","","","","","","0",""
"20-01-2016","3786cf30-0908-470f-b8d5-5e39e2a9c936","20-01-2016","et","Registreeringute ja lubadega seotud otsingud majandustegevuse registrist","1","","MKM-017","Võimalus otsida majandustegevuse registris registreeritud ettevõtjaid  ja nende kehtivaid registreeringuid. ","Ettevõtlus","Interaktiivne infoteenus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","","","","","","0",""
"20-01-2016","819af70e-4711-4a45-ba75-25b18acfb13b","20-01-2016","et","Tegevusloa otsing majandustegevuse registrist","1","","MKM-006","Teenus võimaldab otsida Majandustegevuse registris (MTR) registreeritud ettevõtjaid ja nende tegevuslubasid.","Erinõuetega tegevusalad","Interaktiivne infoteenus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","","","","","","0",""
"20-01-2016","807d451a-4fe3-4663-bdf4-f87a8f87df5a","20-01-2016","et","Avalike teenuste pakkumise arendamiseks toetuse andmine","1","","MKM-007","Teenus võimaldab taotleda inveteeringut, et muuta avalike teenuste pakkumine kättesaadavamaks, kasutajakesksemaks ja nutikamaks.","Riigi infosüsteemide kasutamine","Toetus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Infoühiskonna teenuste arendamise osakond","Janek Rozov","juhataja","6256364","janek.rozov@mkm.ee","0",""
"20-01-2016","6c751362-3f7a-4b12-9dad-b15403702462","20-01-2016","et","Teenuste kirjeldamine teenuste kataloogis","1","","MKM-044","Suunatud asutustele, kes saavad standardiseeritud kujul kirjeldada avalikke teenuseid.","Avalike teenuste arendamine","Aruandlus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Infoühiskonna teenuste arendamise osakond","Janek Rozov","ITAO juhataja","6256364","janek.rozov@mkm.ee","0","Peab olema määratud omanik."
"20-01-2016","cc1eb95b-3e47-4be4-ab78-0ccf7aa5c693","20-01-2016","et","Läänemere Strateegia programm","1","Euroopa Liidu rahaliste vahendite kasutamine","MKM-011","EL algatus piiriüleste e-teenuste projektide võimaluste väljaselgitamiseks digitaalse ühtse siseturu valdkonnas","Avalike teenuste arendamine","Liitumine / Registreerumine","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Infoühiskonna teenuste arendamise osakond","Janek Rozov","ITAO juhataja","","janek.rozov@mkm.ee","0",""
"20-01-2016","1ebfbedb-a6a2-4d49-9407-ed72961f8ee3","20-01-2016","et","Ettevõtja otsing majandustegevuse registrist","1","Ettevõtja majandustegevuse üle arvestuse pidamine","MKM-030","Avalik kasutaja saab otsida majandustegevuse registrisse kantud ettevõtjate kohta käivaid andmeid ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","Andres Ruubas","Registritalituse juhataja","6687080","register@mkm.ee","0",""
"20-01-2016","44ae3b5d-542e-460f-8db3-51d66c72f8b1","20-01-2016","et","Majandustegevusteade alkohoolse joogi jaemüügiks","1","Alkohoolse joogi jaemüügiga alustamine","MKM-031","Ettevõtja esitab enne alkohoolse joogi jaemüügiga alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturosakond","","","","","0",""
"20-01-2016","f5e385ae-98fa-4350-bd25-4314017d6842","20-01-2016","et","Majandustegevusteade alkohoolse joogi hulgimüügiks","1","Alkohoolse joogi hulgimüügiga alustamine","MKM-032","Ettevõtja esitab enne alkohoolse joogi hulgimüügiga alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","5e564660-53e5-410a-949a-63e606dd8340","20-01-2016","et","Majandustegevusteade tubakatoote jaemüügiks","1","Tubakatoote jaemüügiga alustamine","MKM-033","Ettevõtja esitab enne tubakatoote jaemüügiga alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","984b515d-728c-42bf-bd1b-a802be47a561","20-01-2016","et","Majandustegevusteade tubakatoote hulgimüügiks","1","Tubakatoote hulgimüügiga alustamine","MKM-034","Ettevõtja esitab enne tubakatoote hulgimüügiga alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","597f94da-a04e-4d69-9e36-f65e77cfd4e3","20-01-2016","et","Majandustegevusteade kahjuritõrjega tegelemiseks","1","Kahjuritõrjega alustamine","MKM-035","Ettevõtja esitab enne kahjuritõrjega alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","402108a7-dded-4552-945d-e8fcd32147ee","20-01-2016","et","Majandustegevusteade ehitamiseks","1","Ehitusteenuse osutamisega alustamine","MKM-036","Ettevõtja esitab enne ehitamisteenuse osutamisega alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","eba043d7-a425-4aac-9b20-4c4877417424","20-01-2016","et","Majandustegevusteade sideteenuse osutamiseks","1","Sideteenuse osutamisega alustamine","MKM-037","Ettevõtja esitab enne sideteenuse osutamise alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","575c719a-32b4-4232-9bc7-d76f514fce3b","20-01-2016","et","Majandustegevusteade kaubandusliku loterii korraldamiseks","1","Kaubandusliku loterii korraldamisega alustamine","MKM-038","Ettevõtja esitab enne kaubandusliku loterii korraldamisega alustamist registripidajale teate ","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
"20-01-2016","cf24b82c-9da1-4d31-99fe-a4835317cba2","20-01-2016","et","Majandustegevusteade tulekustuti hooldamiseks ja tuletõrje voolikusüsteemi kontrollimiseks ja hooldamiseks","1","Tuleohutuse valdkonnas teenuse osutamisega alustamine","MKM-039","Ettevõtja esitab enne tuleohutuse valdkonnas teenuse osutamisega alustamist registripidajale teate","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Majandus- ja Kommunikatsiooniministeerium","Siseturuosakond","","","","","0",""
